1,2402,ITRM,Iterum Therapeutics plc,Healthcare,Biotechnology,Ireland,14.15M,-
2,2403,ITRN,Ituran Location and Control Ltd.,Technology,Communication Equipment,Israel,321.22M,-
3,2404,ITT,ITT Inc.,Industrials,Specialty Industrial Machinery,USA,5.28B,17.32
4,2405,ITUB,Itau Unibanco Holding S.A.,Financial,Banks - Regional,Brazil,42.86B,12.15
5,2406,ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,USA,60.91B,28.23
6,2407,IVA,Inventiva S.A.,Healthcare,Biotechnology,France,441.74M,-
7,2408,IVAC,"Intevac, Inc.",Industrials,Aerospace & Defense,USA,140.30M,28.87
8,2409,IVC,Invacare Corporation,Healthcare,Medical Devices,USA,229.22M,-
9,2410,IVH,Ivy High Income Opportunities Fund,Financial,Asset Management,USA,198.68M,-
10,2411,IVR,Invesco Mortgage Capital Inc.,Real Estate,REIT - Mortgage,USA,489.98M,-
11,2412,IVZ,Invesco Ltd.,Financial,Asset Management,USA,4.61B,10.11
12,2413,IX,ORIX Corporation,Financial,Credit Services,Japan,16.79B,6.26
13,2414,IZEA,"IZEA Worldwide, Inc.",Communication Services,Internet Content & Information,USA,49.41M,-
14,2415,J,Jacobs Engineering Group Inc.,Industrials,Engineering & Construction,USA,11.74B,35.15
15,2416,JACK,Jack in the Box Inc.,Consumer Cyclical,Restaurants,USA,1.94B,27.55
16,2417,JAGX,"Jaguar Health, Inc.",Healthcare,Biotechnology,USA,17.73M,-
17,2418,JAKK,"JAKKS Pacific, Inc.",Consumer Cyclical,Leisure,USA,17.02M,-
18,2419,JAMF,Jamf Holding Corp.,Technology,Software - Application,USA,4.14B,-
19,2420,JAN,JanOne Inc.,Industrials,Waste Management,USA,12.15M,-
0,2421,JAX,"J. Alexander's Holdings, Inc.",Consumer Cyclical,Restaurants,USA,62.75M,-
1,2422,JAZZ,Jazz Pharmaceuticals plc,Healthcare,Biotechnology,Ireland,7.87B,60.29
2,2423,JBGS,JBG SMITH Properties,Real Estate,REIT - Office,USA,4.01B,77.43
3,2424,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,USA,14.52B,29.70
4,2425,JBL,Jabil Inc.,Technology,Electronic Components,USA,4.66B,131.46
5,2426,JBLU,JetBlue Airways Corporation,Industrials,Airlines,USA,3.23B,-
6,2427,JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Defensive,Packaged Foods,USA,863.81M,16.40
7,2428,JBT,John Bean Technologies Corporation,Industrials,Specialty Industrial Machinery,USA,3.13B,23.14
8,2429,JCAP,"Jernigan Capital, Inc.",Real Estate,REIT - Industrial,USA,399.62M,-
9,2430,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,30.03B,40.48
10,2431,JCOM,"J2 Global, Inc.",Technology,Software - Infrastructure,USA,3.38B,19.20
11,2432,JCS,"Communications Systems, Inc.",Technology,Communication Equipment,USA,38.28M,17.71
12,2433,JCTCF,Jewett-Cameron Trading Company Ltd.,Basic Materials,Lumber & Wood Production,USA,26.77M,15.51
13,2434,JD,"JD.com, Inc.",Consumer Cyclical,Internet Retail,China,121.60B,36.36
14,2435,JE,Just Energy Group Inc.,Utilities,Utilities - Diversified,Canada,40.75M,0.15
15,2436,JEF,Jefferies Financial Group Inc.,Financial,Financial Conglomerates,USA,4.52B,13.36
16,2437,JELD,"JELD-WEN Holding, Inc.",Industrials,Building Products & Equipment,USA,2.10B,43.80
17,2438,JFIN,Jiayin Group Inc.,Communication Services,Internet Content & Information,China,143.89M,4.48
18,2439,JFK,8i Enterprises Acquisition Corp.,Financial,Shell Companies,Singapore,76.71M,-
19,2440,JFU,9F Inc.,Technology,Software - Application,China,257.84M,-
0,2441,JG,Aurora Mobile Limited,Technology,Software - Application,China,200.73M,-
1,2442,JGH,Nuveen Global High Income Fund,Financial,Asset Management,USA,332.13M,-
2,2443,JHG,Janus Henderson Group plc,Financial,Asset Management,United Kingdom,3.58B,52.28
3,2444,JHX,James Hardie Industries plc,Basic Materials,Building Materials,Ireland,10.10B,40.28
4,2445,JHY,Nuveen High Income 2020 Target Term Fund,Financial,Asset Management,USA,150.25M,-
5,2446,JILL,"J.Jill, Inc.",Consumer Cyclical,Apparel Retail,USA,27.99M,-
6,2447,JJSF,J & J Snack Foods Corp.,Consumer Defensive,Packaged Foods,USA,2.53B,69.13
7,2448,JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,USA,12.14B,40.47
8,2449,JKS,"JinkoSolar Holding Co., Ltd.",Technology,Solar,China,923.44M,5.74
9,2450,JLL,Jones Lang LaSalle Incorporated,Real Estate,Real Estate Services,USA,5.22B,12.60
10,2451,JLS,Nuveen Mortgage and Income Fund,Financial,Asset Management,USA,106.95M,-
11,2452,JMIA,Jumia Technologies AG,Consumer Cyclical,Internet Retail,Germany,696.08M,-
12,2453,JMM,Nuveen Multi-Market Income Fund,Financial,Asset Management,USA,-,-
13,2454,JMP,JMP Group LLC,Financial,Capital Markets,USA,46.36M,-
14,2455,JNCE,"Jounce Therapeutics, Inc.",Healthcare,Biotechnology,USA,291.06M,12.81
15,2456,JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,USA,389.29B,26.35
16,2457,JNPR,"Juniper Networks, Inc.",Technology,Communication Equipment,USA,7.52B,22.31
17,2458,JOB,"GEE Group, Inc.",Industrials,Staffing & Employment Services,USA,19.41M,1.08
18,2459,JOBS,"51job, Inc.",Industrials,Staffing & Employment Services,China,4.44B,27.49
19,2460,JOE,The St. Joe Company,Real Estate,Real Estate - Diversified,USA,1.29B,38.82
0,2461,JOUT,Johnson Outdoors Inc.,Consumer Cyclical,Leisure,USA,869.30M,19.49
1,2462,JP,Jupai Holdings Limited,Financial,Asset Management,China,59.70M,-
2,2463,JPM,JPMorgan Chase & Co.,Financial,Banks - Diversified,USA,297.81B,13.45
3,2464,JRJC,China Finance Online Co. Limited,Financial,Capital Markets,China,19.89M,-
4,2465,JRS,Nuveen Real Estate Income Fund,Financial,Asset Management,USA,227.38M,2.99
5,2466,JRSH,"Jerash Holdings (US), Inc.",Consumer Cyclical,Apparel Manufacturing,USA,54.56M,9.44
6,2467,JRVR,"James River Group Holdings, Ltd.",Financial,Insurance - Specialty,Bermuda,1.51B,-
7,2468,JSD,Nuveen Short Duration Credit Opportunities Fund,Financial,Asset Management,USA,124.88M,-
8,2469,JT,Jianpu Technology Inc.,Financial,Credit Services,China,87.75M,-
9,2470,JVA,"Coffee Holding Co., Inc.",Consumer Defensive,Packaged Foods,USA,17.83M,-
10,2471,JW-A,"John Wiley & Sons, Inc.",Communication Services,Publishing,USA,2.14B,-
11,2472,JWN,"Nordstrom, Inc.",Consumer Cyclical,Department Stores,USA,2.28B,-
12,2473,JWS,Jaws Acquisition Corp.,Financial,Shell Companies,USA,717.60M,-
13,2474,JYNT,The Joint Corp.,Healthcare,Medical Care Facilities,USA,245.24M,93.72
14,2475,K,Kellogg Company,Consumer Defensive,Packaged Foods,USA,22.87B,20.78
15,2476,KAI,Kadant Inc.,Industrials,Specialty Industrial Machinery,USA,1.32B,26.77
16,2477,KALA,"Kala Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,515.80M,-
17,2478,KALU,Kaiser Aluminum Corporation,Basic Materials,Aluminum,USA,898.61M,24.98
18,2479,KALV,"KalVista Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,233.76M,-
19,2480,KAMN,Kaman Corporation,Industrials,Aerospace & Defense,USA,1.18B,26.93
0,2481,KAR,"KAR Auction Services, Inc.",Consumer Cyclical,Specialty Retail,USA,2.16B,125.04
1,2482,KB,KB Financial Group Inc.,Financial,Banks - Regional,South Korea,13.08B,4.58
2,2483,KBAL,"Kimball International, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,408.07M,9.81
3,2484,KBH,KB Home,Consumer Cyclical,Residential Construction,USA,3.36B,11.15
4,2485,KBNT,"Kubient, Inc.",Technology,Software - Application,USA,26.16M,-
5,2486,KBR,"KBR, Inc.",Industrials,Engineering & Construction,USA,3.54B,-
6,2487,KBSF,KBS Fashion Group Limited,Consumer Cyclical,Apparel Manufacturing,China,5.16M,-
7,2488,KC,Kingsoft Cloud Holdings Limited,Technology,Software - Application,China,6.55B,-
8,2489,KCAC,Kensington Capital Acquisition Corp.,Financial,Shell Companies,USA,-,-
9,2490,KDMN,"Kadmon Holdings, Inc.",Healthcare,Biotechnology,USA,750.07M,-
10,2491,KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,USA,40.50B,34.79
11,2492,KE,"Kimball Electronics, Inc.",Industrials,Electrical Equipment & Parts,USA,317.01M,17.88
12,2493,KELYA,"Kelly Services, Inc.",Industrials,Staffing & Employment Services,USA,692.02M,-
13,2494,KEN,Kenon Holdings Ltd.,Utilities,Utilities - Regulated Electric,Singapore,1.10B,-
14,2495,KEP,Korea Electric Power Corporation,Utilities,Utilities - Regulated Electric,South Korea,11.21B,-
15,2496,KEQU,Kewaunee Scientific Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,23.71M,-
16,2497,KERN,Akerna Corp.,Healthcare,Health Information Services,USA,82.89M,-
17,2498,KEX,Kirby Corporation,Industrials,Marine Shipping,USA,2.30B,-
18,2499,KEY,KeyCorp,Financial,Banks - Regional,USA,11.75B,11.03
19,2500,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,17.50B,28.52
0,2501,KFFB,Kentucky First Federal Bancorp,Financial,Banks - Regional,USA,51.46M,50.48
1,2502,KFRC,Kforce Inc.,Industrials,Staffing & Employment Services,USA,741.78M,15.11
2,2503,KFS,Kingsway Financial Services Inc.,Consumer Cyclical,Auto & Truck Dealerships,USA,65.41M,-
3,2504,KFY,Korn Ferry,Industrials,Staffing & Employment Services,USA,1.62B,15.03
4,2505,KGC,Kinross Gold Corporation,Basic Materials,Gold,Canada,11.32B,12.51
5,2506,KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,USA,38.62B,-
6,2507,KIDS,OrthoPediatrics Corp.,Healthcare,Medical Devices,USA,862.47M,-
7,2508,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,5.18B,5.37
8,2509,KIN,"Kindred Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,171.21M,-
9,2510,KINS,"Kingstone Companies, Inc.",Financial,Insurance - Property & Casualty,USA,64.24M,-
10,2511,KIQ,Kelso Technologies Inc.,Industrials,Railroads,Canada,24.67M,8.72
11,2512,KIRK,"Kirkland's, Inc.",Consumer Cyclical,Specialty Retail,USA,104.61M,-
12,2513,KKR,KKR & Co. Inc.,Financial,Asset Management,USA,29.28B,127.97
13,2514,KL,Kirkland Lake Gold Ltd.,Basic Materials,Gold,Canada,14.61B,18.09
14,2515,KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,USA,28.03B,22.50
15,2516,KLDO,"Kaleido Biosciences, Inc.",Healthcare,Biotechnology,USA,213.22M,-
16,2517,KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,Singapore,1.46B,30.90
17,2518,KLR,"Kaleyra, Inc.",Communication Services,Telecom Services,Italy,243.81M,-
18,2519,KLXE,"KLX Energy Services Holdings, Inc.",Energy,Oil & Gas Equipment & Services,USA,43.72M,-
19,2520,KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,USA,50.53B,19.92
0,2521,KMDA,Kamada Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,Israel,392.26M,18.47
1,2522,KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,USA,29.48B,184.43
2,2523,KMPR,Kemper Corporation,Financial,Insurance - Property & Casualty,USA,4.78B,10.95
3,2524,KMT,Kennametal Inc.,Industrials,Tools & Accessories,USA,2.44B,-
4,2525,KMX,"CarMax, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,16.83B,27.23
5,2526,KN,Knowles Corporation,Technology,Communication Equipment,USA,1.33B,107.19
6,2527,KNDI,"Kandi Technologies Group, Inc.",Consumer Cyclical,Auto Manufacturers,China,329.59M,45.50
7,2528,KNL,"Knoll, Inc.",Industrials,Business Equipment & Supplies,USA,581.39M,19.11
8,2529,KNOP,KNOT Offshore Partners LP,Industrials,Marine Shipping,United Kingdom,421.34M,9.11
9,2530,KNSA,"Kiniksa Pharmaceuticals, Ltd.",Healthcare,Biotechnology,Bermuda,1.08B,-
10,2531,KNSL,"Kinsale Capital Group, Inc.",Financial,Insurance - Property & Casualty,USA,4.52B,64.82
11,2532,KNX,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,USA,7.81B,27.22
12,2533,KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,USA,212.42B,23.52
13,2534,KOD,Kodiak Sciences Inc.,Healthcare,Biotechnology,USA,2.21B,-
14,2535,KODK,Eastman Kodak Company,Industrials,Specialty Business Services,USA,474.10M,-
15,2536,KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",Consumer Defensive,Beverages - Non-Alcoholic,Mexico,2.12B,17.15
16,2537,KOP,Koppers Holdings Inc.,Basic Materials,Specialty Chemicals,USA,456.45M,6.54
17,2538,KOPN,Kopin Corporation,Technology,Electronic Components,USA,108.61M,-
18,2539,KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P,USA,473.19M,-
19,2540,KOSS,Koss Corporation,Technology,Consumer Electronics,USA,14.85M,-
0,2541,KPTI,Karyopharm Therapeutics Inc.,Healthcare,Biotechnology,USA,1.08B,-
1,2542,KR,The Kroger Co.,Consumer Defensive,Grocery Stores,USA,27.51B,13.22
2,2543,KRA,Kraton Corporation,Basic Materials,Specialty Chemicals,USA,536.26M,2.73
3,2544,KRC,Kilroy Realty Corporation,Real Estate,REIT - Office,USA,6.41B,34.47
4,2545,KREF,KKR Real Estate Finance Trust Inc.,Real Estate,REIT - Mortgage,USA,1.06B,24.48
5,2546,KRG,Kite Realty Group Trust,Real Estate,REIT - Retail,USA,941.28M,-
6,2547,KRKR,36Kr Holdings Inc.,Communication Services,Internet Content & Information,China,108.61M,-
7,2548,KRMD,"Repro Med Systems, Inc.",Healthcare,Medical Instruments & Supplies,USA,335.33M,-
8,2549,KRNT,Kornit Digital Ltd.,Industrials,Specialty Industrial Machinery,Israel,2.49B,-
9,2550,KRNY,Kearny Financial Corp.,Financial,Banks - Regional,USA,653.41M,13.45
10,2551,KRO,"Kronos Worldwide, Inc.",Basic Materials,Specialty Chemicals,USA,1.41B,20.02
11,2552,KROS,"Keros Therapeutics, Inc.",Healthcare,Biotechnology,USA,986.58M,-
12,2553,KRP,"Kimbell Royalty Partners, LP",Energy,Oil & Gas E&P,USA,261.33M,-
13,2554,KRTX,"Karuna Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.93B,-
14,2555,KRUS,"Kura Sushi USA, Inc.",Consumer Cyclical,Restaurants,USA,118.38M,-
15,2556,KRYS,"Krystal Biotech, Inc.",Healthcare,Biotechnology,USA,910.17M,-
16,2557,KSS,Kohl's Corporation,Consumer Cyclical,Department Stores,USA,3.37B,44.13
17,2558,KSU,Kansas City Southern,Industrials,Railroads,USA,17.53B,31.70
18,2559,KT,KT Corporation,Communication Services,Telecom Services,South Korea,5.22B,9.53
19,2560,KTB,"Kontoor Brands, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,1.36B,3560.00
0,2561,KTCC,Key Tronic Corporation,Technology,Computer Hardware,USA,85.96M,18.06
1,2562,KTOS,"Kratos Defense & Security Solutions, Inc.",Industrials,Aerospace & Defense,USA,2.42B,360.56
2,2563,KTOV,Kitov Pharma Ltd,Healthcare,Biotechnology,Israel,71.60M,-
3,2564,KTRA,"Kintara Therapeutics, Inc.",Healthcare,Biotechnology,USA,35.85M,-
4,2565,KURA,"Kura Oncology, Inc.",Healthcare,Biotechnology,USA,1.50B,-
5,2566,KVHI,"KVH Industries, Inc.",Technology,Communication Equipment,USA,148.81M,-
6,2567,KW,"Kennedy-Wilson Holdings, Inc.",Real Estate,Real Estate Services,USA,2.07B,16.29
7,2568,KWR,Quaker Chemical Corporation,Basic Materials,Specialty Chemicals,USA,3.31B,-
8,2569,KXIN,Kaixin Auto Holdings,Financial,Shell Companies,China,35.52M,-
9,2570,KYMR,"Kymera Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.29B,-
10,2571,KZIA,Kazia Therapeutics Limited,Healthcare,Biotechnology,Australia,68.75M,-
11,2572,KZR,"Kezar Life Sciences, Inc.",Healthcare,Biotechnology,USA,212.82M,-
12,2573,L,Loews Corporation,Financial,Insurance - Property & Casualty,USA,9.79B,-
13,2574,LAC,Lithium Americas Corp.,Basic Materials,Other Industrial Metals & Mining,Canada,643.57M,15.24
14,2575,LACQ,Leisure Acquisition Corp.,Financial,Shell Companies,USA,65.23M,50.58
15,2576,LAD,"Lithia Motors, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,5.63B,20.54
16,2577,LADR,Ladder Capital Corp,Real Estate,REIT - Mortgage,USA,872.20M,16.22
17,2578,LAIX,LAIX Inc.,Consumer Defensive,Education & Training Services,China,103.30M,-
18,2579,LAKE,"Lakeland Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,169.36M,13.82
19,2580,LAMR,Lamar Advertising Company (REIT),Real Estate,REIT - Specialty,USA,6.41B,23.62
0,2581,LANC,Lancaster Colony Corporation,Consumer Defensive,Packaged Foods,USA,4.78B,35.36
1,2582,LAND,Gladstone Land Corporation,Real Estate,REIT - Industrial,USA,340.00M,-
2,2583,LARK,"Landmark Bancorp, Inc.",Financial,Banks - Regional,USA,103.69M,7.31
3,2584,LASR,"nLIGHT, Inc.",Technology,Semiconductors,USA,825.79M,-
4,2585,LATN,Union Acquisition Corp. II,Financial,Shell Companies,USA,247.60M,-
5,2586,LAUR,"Laureate Education, Inc.",Consumer Defensive,Education & Training Services,USA,2.60B,-
6,2587,LAWS,"Lawson Products, Inc.",Industrials,Industrial Distribution,USA,374.55M,25.65
7,2588,LAZ,Lazard Ltd,Financial,Capital Markets,Bermuda,3.53B,13.45
8,2589,LAZY,"Lazydays Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,124.52M,82.44
9,2590,LB,"L Brands, Inc.",Consumer Cyclical,Apparel Retail,USA,7.65B,-
10,2591,LBAI,"Lakeland Bancorp, Inc.",Financial,Banks - Regional,USA,524.59M,8.74
11,2592,LBC,Luther Burbank Corporation,Financial,Banks - Regional,USA,473.70M,11.88
12,2593,LBRDA,Liberty Broadband Corporation,Communication Services,Entertainment,USA,25.47B,135.42
13,2594,LBRDK,Liberty Broadband Corporation,Communication Services,Entertainment,USA,21.01B,137.31
14,2595,LBRT,Liberty Oilfield Services Inc.,Energy,Oil & Gas Equipment & Services,USA,905.12M,-
15,2596,LBTYA,Liberty Global plc,Communication Services,Entertainment,United Kingdom,13.17B,-
16,2597,LBTYK,Liberty Global plc,Communication Services,Entertainment,United Kingdom,8.55B,1.16
17,2598,LC,LendingClub Corporation,Financial,Credit Services,USA,361.32M,-
18,2599,LCA,"Landcadia Holdings II, Inc.",Financial,Shell Companies,USA,568.62M,-
19,2600,LCI,"Lannett Company, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,221.18M,-
0,2601,LCII,LCI Industries,Consumer Cyclical,Recreational Vehicles,USA,2.77B,25.92
1,2602,LCNB,LCNB Corp.,Financial,Banks - Regional,USA,185.71M,9.63
2,2603,LCTX,"Lineage Cell Therapeutics, Inc.",Healthcare,Biotechnology,USA,136.85M,-
3,2604,LCUT,"Lifetime Brands, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,224.50M,-
4,2605,LDL,"Lydall, Inc.",Industrials,Specialty Industrial Machinery,USA,316.30M,-
5,2606,LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,USA,12.29B,20.16
6,2607,LE,"Lands' End, Inc.",Consumer Cyclical,Specialty Retail,USA,467.08M,35.00
7,2608,LEA,Lear Corporation,Consumer Cyclical,Auto Parts,USA,7.02B,60.05
8,2609,LEAF,Leaf Group Ltd.,Communication Services,Internet Content & Information,USA,131.69M,-
9,2610,LECO,"Lincoln Electric Holdings, Inc.",Industrials,Tools & Accessories,USA,5.45B,25.80
10,2611,LEDS,SemiLEDs Corporation,Technology,Semiconductors,Taiwan,11.26M,-
11,2612,LEE,"Lee Enterprises, Incorporated",Communication Services,Publishing,USA,50.83M,-
12,2613,LEG,"Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,5.88B,26.56
13,2614,LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,USA,400.57M,12.01
14,2615,LEGN,Legend Biotech Corporation,Healthcare,Biotechnology,USA,4.15B,-
15,2616,LEJU,Leju Holdings Limited,Real Estate,Real Estate Services,China,269.18M,23.29
16,2617,LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,USA,23.52B,11.34
17,2618,LEN-B,Lennar Corporation,Consumer Cyclical,Residential Construction,USA,2.25B,9.01
18,2619,LEU,Centrus Energy Corp.,Energy,Uranium,USA,133.13M,1.77
19,2620,LEVI,Levi Strauss & Co.,Consumer Cyclical,Apparel Manufacturing,USA,5.30B,-
0,2621,LEVL,"Level One Bancorp, Inc.",Financial,Banks - Regional,USA,132.57M,8.44
1,2622,LFAC,LF Capital Acquisition Corp.,Financial,Shell Companies,USA,141.81M,351.83
2,2623,LFC,China Life Insurance Company Limited,Financial,Insurance - Life,China,147.68B,8.82
3,2624,LFUS,"Littelfuse, Inc.",Technology,Electronic Components,USA,4.19B,57.93
4,2625,LFVN,LifeVantage Corporation,Consumer Defensive,Household & Personal Products,USA,204.44M,17.88
5,2626,LGC,Legacy Acquisition Corp.,Financial,Shell Companies,USA,64.04M,-
6,2627,LGF-A,Lions Gate Entertainment Corp.,Communication Services,Entertainment,USA,1.94B,-
7,2628,LGF-B,Lions Gate Entertainment Corp.,Communication Services,Entertainment,USA,1.19B,-
8,2629,LGHL,Lion Group Holding Ltd.,Financial,Asset Management,Hong Kong,44.85M,6.27
9,2630,LGIH,"LGI Homes, Inc.",Consumer Cyclical,Residential Construction,USA,2.98B,13.38
10,2631,LGL,"The LGL Group, Inc.",Technology,Electronic Components,USA,41.54M,6.90
11,2632,LGND,Ligand Pharmaceuticals Incorporated,Healthcare,Biotechnology,USA,1.60B,-
12,2633,LGVW,Longview Acquisition Corp.,Financial,Shell Companies,USA,-,-
13,2634,LH,Laboratory Corporation of America Holdings,Healthcare,Diagnostics & Research,USA,17.59B,49.48
14,2635,LHCG,"LHC Group, Inc.",Healthcare,Medical Care Facilities,USA,6.51B,53.37
15,2636,LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,USA,38.22B,29.64
16,2637,LI,Li Auto Inc.,Consumer Cyclical,Auto Manufacturers,China,13.49B,-
17,2638,LIFE,"aTyr Pharma, Inc.",Healthcare,Biotechnology,USA,39.30M,-
18,2639,LII,Lennox International Inc.,Industrials,Specialty Industrial Machinery,USA,10.39B,30.75
19,2640,LILA,Liberty Latin America Ltd.,Communication Services,Telecom Services,USA,1.61B,-
0,2641,LILAK,Liberty Latin America Ltd.,Communication Services,Telecom Services,USA,1.15B,-
1,2642,LIN,Linde plc,Basic Materials,Specialty Chemicals,United Kingdom,131.36B,58.75
2,2643,LINC,Lincoln Educational Services Corporation,Consumer Defensive,Education & Training Services,USA,187.26M,17.74
3,2644,LIND,"Lindblad Expeditions Holdings, Inc.",Consumer Cyclical,Travel Services,USA,464.60M,-
4,2645,LINX,Linx S.A.,Technology,Software - Application,Brazil,1.16B,-
5,2646,LIQT,"LiqTech International, Inc.",Industrials,Pollution & Treatment Controls,Denmark,162.57M,-
6,2647,LITB,"LightInTheBox Holding Co., Ltd.",Consumer Cyclical,Internet Retail,China,207.37M,8.41
7,2648,LITE,Lumentum Holdings Inc.,Technology,Communication Equipment,USA,5.33B,40.33
8,2649,LIVE,Live Ventures Incorporated,Consumer Cyclical,Specialty Retail,USA,16.05M,-
9,2650,LIVN,LivaNova PLC,Healthcare,Medical Devices,United Kingdom,2.17B,-
10,2651,LIVX,"LiveXLive Media, Inc.",Communication Services,Entertainment,USA,179.20M,-
11,2652,LIZI,Lizhi Inc.,Communication Services,Internet Content & Information,China,176.56M,-
12,2653,LJPC,La Jolla Pharmaceutical Company,Healthcare,Biotechnology,USA,110.50M,-
13,2654,LKCO,Luokung Technology Corp.,Communication Services,Internet Content & Information,China,84.85M,-
14,2655,LKFN,Lakeland Financial Corporation,Financial,Banks - Regional,USA,1.14B,14.27
15,2656,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,9.47B,17.24
16,2657,LL,"Lumber Liquidators Holdings, Inc.",Consumer Cyclical,Home Improvement Retail,USA,683.84M,19.49
17,2658,LLIT,Lianluo Smart Limited,Healthcare,Medical Devices,China,11.63M,-
18,2659,LLNW,"Limelight Networks, Inc.",Technology,Software - Infrastructure,USA,676.54M,-
19,2660,LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,USA,138.10B,23.79
0,2661,LMAT,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies,USA,649.53M,39.03
1,2662,LMB,"Limbach Holdings, Inc.",Industrials,Engineering & Construction,USA,53.42M,146.08
2,2663,LMFA,"LM Funding America, Inc.",Financial,Credit Services,USA,9.53M,-
3,2664,LMND,"Lemonade, Inc.",Financial,Insurance - Property & Casualty,USA,3.19B,-
4,2665,LMNL,Liminal BioSciences Inc.,Healthcare,Biotechnology,Canada,264.72M,0.61
5,2666,LMNR,Limoneira Company,Consumer Defensive,Farm Products,USA,289.44M,-
6,2667,LMNX,Luminex Corporation,Healthcare,Medical Instruments & Supplies,USA,1.16B,268.11
7,2668,LMPX,"LMP Automotive Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,139.80M,-
8,2669,LMRK,Landmark Infrastructure Partners LP,Real Estate,Real Estate Services,USA,254.51M,-
9,2670,LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,USA,106.33B,16.61
10,2671,LN,LINE Corporation,Communication Services,Internet Content & Information,Japan,12.25B,-
11,2672,LNC,Lincoln National Corporation,Financial,Insurance - Life,USA,6.22B,32.69
12,2673,LND,Brasilagro - Cia Bras de Prop Agricolas ADR,Consumer Defensive,Farm Products,Brazil,248.65M,3.48
13,2674,LNDC,Landec Corporation,Consumer Defensive,Packaged Foods,USA,283.14M,-
14,2675,LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,USA,12.60B,11.21
15,2676,LNN,Lindsay Corporation,Industrials,Farm & Heavy Construction Machinery,USA,1.05B,39.90
16,2677,LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,USA,13.17B,19.75
17,2678,LNTH,"Lantheus Holdings, Inc.",Healthcare,Diagnostics & Research,USA,865.16M,42.52
18,2679,LOAK,Live Oak Acquisition Corp.,Financial,Shell Companies,USA,254.65M,-
19,2680,LOAN,"Manhattan Bridge Capital, Inc.",Real Estate,REIT - Mortgage,USA,38.23M,8.61
0,2681,LOB,"Live Oak Bancshares, Inc.",Financial,Banks - Regional,USA,919.02M,140.98
1,2682,LOCO,"El Pollo Loco Holdings, Inc.",Consumer Cyclical,Restaurants,USA,625.64M,32.93
2,2683,LODE,Comstock Mining Inc.,Real Estate,Real Estate Services,USA,37.34M,26.14
3,2684,LOGC,"LogicBio Therapeutics, Inc.",Healthcare,Biotechnology,USA,153.93M,-
4,2685,LOGI,Logitech International S.A.,Technology,Computer Hardware,Switzerland,11.93B,24.29
5,2686,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,Basic Materials,Building Materials,Argentina,567.39M,10.39
