fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2017-12-31,USD,1607201000,17192000,None,52575000,962070000,639714000,10457000,44183000,183573000,60984000,6145000,12412000,96818000,269195000,282408000,148617000,148617000,-506810000,820931000,689452000,24378000,622522000,380000,101665000,663060000,265637000,82824000,None,None,None,None,None,-6967000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,121000000
2017-09-30,USD,1941548000,17658000,None,58311000,1251696000,683392000,None,46813000,183573000,56682000,6130000,13124000,90664000,523175000,305484000,179523000,179523000,-485855000,847443000,1003441000,None,665734000,7000,151013000,925589000,270935000,63830000,None,None,None,None,None,-2759000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,68000000
2017-06-30,USD,1571541000,16966000,None,53489000,908620000,656251000,None,39790000,183573000,59692000,6576000,13031000,84117000,219934000,350069000,794279000,794279000,-518607000,837360000,650064000,None,639285000,1179000,130765000,537484000,244697000,51023000,None,None,None,None,None,-2368000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,123000000
2017-03-31,USD,1636507000,17640000,None,54423000,934223000,695175000,None,44905000,183573000,55989000,7439000,13807000,82429000,231321000,343970000,795820000,795820000,-478548000,872816000,681262000,None,677535000,3506000,134638000,565607000,257374000,66688000,None,None,None,None,None,-2030000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,122000000
2016-12-31,USD,1455766000,17252000,None,33175000,784093000,664091000,14689000,48673000,183573000,50998000,6623000,13405000,84998000,158568000,332477000,204923000,204923000,-505871000,802608000,568160000,20078000,646839000,3546000,124229000,430304000,248642000,77325000,None,None,None,None,None,-1859000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,123000000
2016-09-30,USD,1565661000,17572000,None,47264000,917543000,640349000,None,54997000,183573000,39101000,7932000,13661000,85082000,136482000,455651000,776789000,776789000,None,815592000,664987000,None,None,2187000,184669000,439188000,294385000,59193000,None,None,None,None,None,-1342000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,124000000
2016-06-30,USD,1566649000,17778000,None,44194000,937610000,621346000,None,66829000,183573000,33000000,4307000,13855000,94135000,167587000,424962000,791000000,791000000,None,830705000,642000000,None,None,14519000,144000000,494201000,271264000,58632000,None,None,None,None,None,-1201000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,122000000
2016-03-31,USD,1500602000,17082000,None,34957000,928674000,564288000,None,40879000,183573000,50000000,4900000,13277000,122304000,223688000,392233000,795000000,795000000,None,761283000,617000000,None,None,8020000,144000000,511705000,206496000,55890000,None,None,None,None,None,-1907000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,160000000
2015-12-31,USD,1370705000,16661000,None,20945000,827975000,535395000,15636000,36084000,183573000,48795000,4919000,13510000,357765000,198894000,323769000,239468000,239468000,-648022000,540218000,539382000,26591000,503423000,6000,128909000,483651000,123968000,47035000,None,None,None,None,None,-1936000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,112000000
2015-09-30,USD,1483555000,19499000,None,35137000,942247000,533693000,None,52434000,183573000,None,5251000,16204000,359521000,224349000,346799000,None,None,None,578210000,None,None,None,23000,None,562585000,165172000,46932000,None,None,None,None,None,-1977000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,123000000
2015-06-30,USD,1613880000,22033000,None,36092000,926709000,679306000,None,55992000,183573000,None,5440000,18246000,406788000,163466000,331605000,None,None,None,713824000,None,None,None,28000,None,554677000,168734000,43889000,None,None,None,None,None,-1943000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,120000000
