fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2017-12-31,USD,1395738000,0,None,56882000,1078300000,290356000,0,None,186000,35556000,5304000,0,71170000,54022000,5304000,1072996000,1072996000,-233000,1284000,54022000,1278488000,290356000,301000,1270546000,796611000,0,5304000,317438000,254847000,186000,0,35556000,0,None,61944000,None,1341716000,None,796611000,276385000,1072996000,None,None,None,254847000,1395738000,54022000,None,18588228
2017-09-30,USD,1157413000,0,None,32706000,861904000,284824000,0,None,183000,34875000,4777000,0,47037000,44161000,4777000,857127000,857127000,-170000,1921000,44161000,1080627000,284824000,1075000,1066315000,598725000,0,4777000,0,249936000,183000,0,34875000,0,None,30704000,None,1113252000,None,598725000,258402000,857127000,None,None,None,249936000,1157413000,44161000,None,18251975
2017-06-30,USD,1146122000,0,None,33136000,853762000,281734000,0,None,182000,32880000,3447000,0,43241000,42069000,3447000,850315000,850315000,-131000,1969000,42069000,1073023000,281734000,29000,1060812000,604789000,0,3447000,0,248803000,182000,0,32880000,0,None,29061000,None,1104053000,None,604789000,245526000,850315000,None,None,None,248803000,1146122000,42069000,None,18169424
2017-03-31,USD,942112000,0,None,29690000,654968000,276581000,0,None,181000,31104000,4003000,0,41107000,30554000,4003000,428168000,428168000,-140000,1552000,30554000,884095000,276581000,714000,13695000,428168000,0,4003000,0,245436000,181000,0,31104000,0,None,25911000,None,911558000,None,428168000,222797000,650965000,None,None,None,245436000,942112000,30554000,None,18146998
2016-12-31,USD,957402000,0,None,28242000,674679000,272292000,0,None,181000,27231000,4569000,0,37426000,36908000,4569000,670110000,670110000,None,1289000,36908000,894469000,272292000,1185000,881572000,442670000,0,4569000,0,244880000,181000,0,27231000,0,None,24736000,None,920494000,None,442670000,227440000,670110000,None,None,None,244880000,957402000,36908000,None,18122387
2016-09-30,USD,819232000,0,None,None,538225000,270625000,0,None,181000,25803000,2914000,0,31105000,23353000,2914000,416079000,416079000,None,915000,23353000,775132000,270625000,35000,9147000,416079000,0,2914000,0,244641000,181000,0,25803000,0,None,19832000,None,795879000,None,416079000,119232000,535311000,None,None,None,244641000,819232000,23353000,None,18098311
2016-06-30,USD,729755000,0,None,None,452456000,267025000,0,None,179000,22666000,4146000,0,23531000,68741000,4146000,346070000,346070000,-140000,760000,68741000,647085000,267025000,382000,6949000,346070000,0,4146000,0,244180000,179000,0,22666000,0,None,13169000,None,661014000,None,346070000,102240000,448310000,None,None,None,244180000,729755000,68741000,None,17924523
2016-03-31,USD,642684000,0,None,None,400480000,232031000,0,None,152000,19896000,3952000,0,25318000,24960000,3952000,260032000,260032000,-140000,1155000,24960000,597678000,232031000,1067000,8108000,260032000,0,3952000,0,0,152000,0,19896000,0,None,18891000,None,617724000,None,260032000,136496000,396528000,None,None,None,211983000,642684000,24960000,None,15318532
2015-12-31,USD,615379000,0,None,15969000,377566000,227802000,0,None,152000,15921000,2453000,0,24224000,30834000,2453000,369539000,369539000,None,58000,30834000,565210000,227802000,39000,560358000,270580000,0,2453000,0,0,152000,0,15921000,0,None,19277000,None,584545000,None,270580000,104533000,375113000,None,None,None,211729000,615379000,30834000,None,15301946
2015-09-30,USD,565598000,0,None,None,332489000,223277000,0,None,152000,11530000,3855000,0,20039000,28507000,3855000,None,None,None,121000,28507000,519762000,223277000,0,None,197836000,0,3855000,0,0,152000,0,11530000,0,None,17208000,None,537091000,None,197836000,130798000,328634000,None,None,None,211595000,565598000,28507000,None,15285528
2015-06-30,USD,501838000,0,None,None,273388000,218792000,0,None,152000,7279000,3235000,0,17652000,36240000,3235000,None,None,None,121000,36240000,453426000,218792000,0,None,116349000,0,3235000,0,0,152000,0,7279000,0,None,12051000,None,465598000,None,116349000,153804000,270153000,None,None,None,211361000,501838000,36240000,None,15253998
