fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2017-12-31,USD,60755000,2188000,None,10345000,42989000,17766000,1492000,3764000,25000,-53531000,1492000,272000,3125000,630000,38049000,23131000,23393000,None,10050000,47580000,None,15306000,None,5464000,1798000,31141000,11154000,None,None,25000,None,-53531000,None,None,None,665000,13175000,None,1798000,1650000,4940000,None,None,None,71272000,60755000,630000,None,25213805
2017-09-30,USD,76265000,3197000,None,571000,45839000,30426000,1620000,1264000,14000,-36986000,1620000,9883000,15232000,408000,37186000,23190000,20429000,None,10773000,50260000,None,17345000,None,10039000,5270000,39242000,12732000,None,None,14000,1000,-36986000,None,None,None,2152000,26005000,None,5270000,1763000,8653000,None,None,None,67397000,76265000,408000,None,14252820
2017-06-30,USD,75866000,3115000,None,480000,51679000,24187000,1619000,741000,7000,-34107000,1619000,9883000,14353000,426000,47728000,28374000,28374000,None,11112000,50401000,None,11188000,None,9906000,2332000,39589000,18613000,None,None,7000,1000,-34107000,None,None,None,1355000,25465000,None,2332000,None,3951000,None,None,None,58286000,75866000,426000,None,7650165
2017-03-31,USD,73627000,3241000,None,890000,48716000,24911000,1617000,760000,7000,-32135000,1617000,9883000,14496000,1043000,44455000,26496000,26496000,None,11580000,47551000,None,11786000,None,7486000,2644000,38132000,17199000,None,None,7000,1000,-32135000,None,None,None,1372000,26076000,None,2644000,None,4261000,None,None,None,57038000,73627000,1043000,None,7626945
2016-12-31,USD,82800000,3381000,None,7016000,57910000,24890000,1621000,3139000,7000,-30980000,1621000,9883000,14360000,1304000,53318000,33999000,33999000,None,12219000,56221000,None,11625000,None,8050000,2971000,39851000,16180000,None,None,7000,1000,-30980000,None,None,None,1096000,26579000,None,2971000,None,4592000,None,None,None,55862000,82800000,1304000,None,7626945
2016-09-30,USD,91940000,4284000,None,1328000,59674000,32266000,1558000,1108000,7000,-19386000,1558000,10518000,20116000,1297000,49623000,34106000,None,None,16238000,55586000,None,17463000,None,9935000,8493000,43026000,14409000,None,None,7000,1000,-19386000,None,None,None,1136000,4178000,None,8493000,None,10051000,None,None,None,51644000,91940000,1297000,None,7583165
2016-06-30,USD,90051000,4435000,None,1405000,56507000,33544000,1564000,1283000,7000,-17039000,1564000,10518000,16599000,759000,49682000,35572000,None,None,17029000,56423000,None,18590000,None,13727000,5261000,40532000,12827000,None,None,7000,1000,-17039000,None,None,None,1159000,487000,None,5261000,None,6825000,None,None,None,50575000,90051000,759000,None,7583165
2016-03-31,USD,88120000,4665000,None,3119000,60718000,27402000,1570000,1348000,7000,-16787000,1570000,10518000,16544000,369000,55231000,40865000,None,None,15264000,56312000,None,12219000,None,12167000,3917000,40657000,13018000,None,None,7000,None,-16787000,None,None,None,963000,398000,None,3917000,None,5487000,None,None,None,44182000,88120000,369000,None,7560040
2015-12-31,USD,88250000,14370000,None,5008000,59445000,28805000,2121000,3327000,7000,-15357000,1577000,10518000,16829000,529000,53956000,40895000,40895000,None,15299000,56122000,None,14435000,None,13662000,3912000,36923000,9722000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7000000
2015-09-30,USD,89168000,5131000,None,823000,60177000,28991000,1583000,943000,7000,-14685000,1587000,9324000,17144000,791000,54805000,39401000,None,None,15967000,56057000,None,14536000,None,15511000,3785000,38932000,14461000,None,None,7000,None,-14685000,None,None,None,1205000,1484000,None,3785000,4000,5372000,None,None,None,43669000,89168000,791000,None,7559501
2015-06-30,USD,78579000,4810000,None,761000,48814000,29765000,1584000,516000,7000,-15022000,1588000,8719000,15720000,1214000,44458000,34676000,None,None,14494000,48365000,None,16236000,None,13107000,2768000,33283000,9266000,None,None,7000,None,-15022000,None,None,None,1153000,1038000,None,2768000,4000,4356000,None,None,None,44780000,78579000,1214000,None,7559501
