fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2017-12-31,USD,2259864000,9776000,None,15289000,1415720000,833710000,21549000,None,473000,-97280000,52508000,0,2119068000,91954000,44639000,6570000,1325030000,11451000,2076707000,140796000,None,833710000,9344000,48842000,1325020000,0,38069000,844144000,919066000,473000,0,-97280000,0,None,42361000,None,2119068000,None,1325020000,46061000,1371081000,None,None,None,919066000,2259864000,91954000,None,64000000
2017-09-30,USD,2275618000,10700000,None,15899000,1427067000,836460000,0,None,471000,-91695000,53958000,0,2124024000,104331000,54843000,6736000,1325159000,10350000,2081846000,151594000,None,836460000,10124000,47263000,1324801000,0,48107000,848551000,917334000,471000,0,-91695000,0,None,42178000,None,2124024000,None,1324801000,47423000,1372224000,None,None,None,917334000,2275618000,104331000,None,64000000
2017-06-30,USD,2171176000,11296000,None,15335000,1318813000,839065000,0,None,471000,-88595000,52678000,0,2086178000,40591000,47663000,6779000,1225503000,10494000,2045964000,84998000,None,839065000,9211000,44407000,1224986000,0,40884000,852363000,916695000,471000,0,-88595000,0,None,40214000,None,2086178000,None,1224986000,46164000,1271150000,None,None,None,916695000,2171176000,40591000,None,64000000
2017-03-31,USD,2115341000,11001000,None,21727000,1253632000,834881000,0,None,464000,-81921000,53723000,0,1869282000,199946000,45344000,6195000,6195000,11034000,1823323000,246059000,None,834881000,9836000,46113000,1160495000,0,39149000,861709000,905304000,464000,0,-81921000,0,None,45959000,None,1869282000,None,1160495000,47793000,1208288000,None,None,None,905304000,2115341000,199946000,None,64000000
2016-12-31,USD,1986933000,12129000,None,15803000,1148382000,809556000,18444000,None,457000,-77296000,54186000,0,1884400000,54751000,58515000,26114000,1062597000,11798000,1831546000,102533000,None,809556000,9950000,47782000,1041530000,0,32401000,838551000,874597000,457000,0,-77296000,0,None,52854000,None,1884400000,None,1041530000,48337000,1089867000,None,None,None,874597000,1986933000,54751000,None,45732109
2016-09-30,USD,1989228000,13492000,None,None,1174716000,792404000,0,None,456000,-74328000,68059000,0,1870136000,72205000,48705000,6098000,6098000,-8583000,1833520000,119092000,None,792404000,10246000,46887000,1063874000,0,42607000,814512000,874859000,456000,0,-74328000,0,None,36616000,None,1870136000,None,1063874000,62137000,1126011000,None,None,None,874859000,1989228000,72205000,None,63000000
2016-06-30,USD,1971913000,14953000,None,None,1166015000,783415000,0,None,454000,-71433000,69324000,0,1872955000,53336000,39281000,6072000,6072000,-10281000,1834520000,98958000,None,783415000,9450000,45622000,1063306000,0,33209000,805898000,864675000,454000,0,-71433000,0,None,38435000,None,1872955000,None,1063306000,63428000,1126734000,None,None,None,864675000,1971913000,53336000,None,63000000
2016-03-31,USD,1977826000,16511000,None,None,1157425000,793625000,0,None,454000,-67724000,59471000,0,1878305000,53302000,63079000,26065000,None,-3143000,1837000000,99521000,None,793625000,9295000,46219000,1040766000,0,37014000,0,0,454000,0,-67724000,0,None,41305000,None,1878305000,None,1040766000,53580000,1094346000,None,None,None,864038000,1977826000,53302000,None,63000000
2015-12-31,USD,1978419000,18142000,None,15959000,1149492000,799562000,19461000,None,454000,-64066000,57754000,0,1880931000,51548000,67777000,35956000,1057299000,-258000,1834862000,97488000,None,799562000,11623000,45940000,1029743000,0,31821000,0,0,454000,0,-64066000,0,None,46069000,None,1880931000,None,1029743000,51972000,1081715000,None,None,None,863432000,1978419000,51548000,None,45407719
2015-09-30,USD,1996075000,19224000,None,None,1163562000,801963000,0,None,454000,-60976000,58103000,0,1884844000,65366000,81587000,30781000,None,-1030000,1837096000,111231000,None,801963000,25208000,45865000,1029449000,0,50806000,0,0,454000,0,-60976000,0,None,47748000,None,1884844000,None,1029449000,52526000,1081975000,None,None,None,863515000,1996075000,65366000,None,63000000
2015-06-30,USD,1974313000,20738000,None,None,1164031000,780725000,0,None,449000,-64024000,59563000,0,1885324000,46260000,81016000,35900000,None,-339000,1833714000,88989000,None,780725000,11311000,42729000,1029133000,0,45116000,0,0,449000,0,-64024000,0,None,51610000,None,1885324000,None,1029133000,53882000,1083015000,None,None,None,844639000,1974313000,46260000,None,62000000
