fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2017-10-31,USD,93641778,4856775,None,5905029,39381611,54260167,17478758,7042856,41207,-301142227,18518000,0,5288000,24486809,20864298,None,None,None,7111081,81242824,None,49403392,46398304,4452682,0,0,13821442,0,0,41207,0,-301142227,0,None,431098,None,12398954,None,None,1038555,18517313,None,None,None,355361187,93641778,70885113,None,41206538
2017-07-31,USD,110721668,4942161,None,6751147,36362476,74359192,14776354,12147199,40996,-277881078,15071000,0,5502000,15013455,21291131,40226,40226,None,7337337,97883256,None,69417031,74391856,1726798,0,0,9143932,0,0,40996,0,-277881078,0,None,499427,59487,12838412,None,None,294991,15071345,None,None,None,352199274,110721668,89405311,None,40996342
2017-04-30,USD,137894648,4694269,None,6170743,46015238,91879410,15831109,14088132,40397,-245255483,16137000,0,5106000,30024063,29879082,40226,40226,None,6566061,126221684,None,87185141,85300215,4726663,0,0,15790950,0,0,40397,0,-245255483,0,None,353147,59487,11672964,None,None,305047,16136156,None,None,None,337094496,137894648,115324278,None,40396519
2017-01-31,USD,152193828,4336143,None,5145592,44825327,107368501,19200556,14088132,40187,-224787828,19515000,0,4762000,57566606,25309667,10652,40226,None,5242857,142188541,None,103032358,79295379,180964,0,0,11210883,0,0,40187,0,-224787828,0,None,426287,None,10005287,None,None,315104,19515660,None,None,None,332116142,152193828,136861985,None,40186693
2016-10-31,USD,169044060,4329121,None,5157666,49741866,119302194,21710317,15080958,40057,-207706825,22036000,0,4780000,112750980,27706389,40226,40226,None,4389074,159875198,None,114973073,39336548,2630004,0,0,12625431,0,0,40057,0,-207706825,-129787,None,450667,None,9168862,None,None,325160,22035477,None,None,None,327098749,169044060,152087528,None,40041047
2016-07-31,USD,91224718,3774676,None,5160734,7624752,83599966,407721,40226,34509,-186003988,743000,0,4244000,29742196,6881814,40226,40226,None,2962264,84018826,None,79825290,48975725,140171,0,0,6841588,0,0,34509,0,-186003988,-131912,None,468952,None,7205892,None,None,335217,742938,None,None,None,269701357,91224718,78717921,None,34492899
2016-04-30,USD,104300181,3692726,None,3800829,9106884,95193297,215100,3337000,34293,-169517980,215000,0,4028000,44924461,8891784,40226,40226,None,1731395,98541198,None,91500571,49651332,164576,0,0,8891784,0,0,34293,0,-169517980,-150323,None,334862,None,5758983,None,None,None,215100,None,None,None,264827307,104300181,94575793,None,34274439
2016-01-31,USD,112748586,3467478,None,540355,7568128,105180458,51111,29549,34013,-153899194,52000,0,3769000,58670478,7517017,None,None,None,1486407,107493483,None,101712980,48130343,152307,0,0,7487468,0,0,34013,0,-153899194,-558693,None,301218,None,5255103,None,None,None,51111,None,None,None,259604332,112748586,106800821,None,33931918
2015-10-31,USD,119605693,3355033,None,1103747,4006818,115598875,89211,29549,33592,-134054259,89000,0,3504000,66561683,3917607,29549,29549,None,1087244,115014573,None,112243842,45594495,1754648,0,0,3888058,0,0,33592,0,-134054259,-187761,None,148843,None,4591120,None,None,None,89211,None,None,None,249807303,119605693,112156178,None,33574963
2015-07-31,USD,102306708,3142490,None,1525327,4772024,97534684,295183,29549,31496,-121442293,295000,0,3263000,97142340,4476841,None,None,None,375688,98667667,None,94392194,0,None,0,0,4447292,0,0,31496,0,-121442293,0,None,120863,None,3639041,None,None,None,295183,None,None,None,218945481,102306708,97142340,None,31496398
2015-04-30,USD,51686054,3002957,None,2630423,4315191,47370863,327567,917000,27508,-107880266,327000,0,3041000,45940718,3987624,29549,None,None,73518,48571141,None,44367906,0,None,0,0,3958075,0,0,27508,0,-107880266,0,None,38438,None,3114913,None,None,None,327567,None,None,None,155223621,51686054,45940718,None,27508034
